COUNTRYCODE,YEAR,MILITARYSPENDINGSHAREGDP
ITA,1927,3374258200.0
ITA,1928,3691036200.0
ITA,1929,3940839200.0
ITA,1930,4090782000.0
ITA,1931,4547319300.0
ITA,1932,5044393000.0
ITA,1933,5431239700.0
ITA,1934,6848557600.0
ITA,1935,5850765300.0
ITA,1936,14277072000.0
ITA,1937,14832182000.0
ITA,1938,14981062000.0
ITA,1939,13593990000.0
ITA,1940,7391921700.0
ITA,1941,6526342700.0
ITA,1942,5702803500.0
ITA,1943,4456338000.0
ITA,1944,3856139000.0
ITA,1945,4161830700.0
ITA,1946,3495594800.0
ITA,1947,3574866200.0
ITA,1948,4191394000.0
ITA,1949,5638941700.0
ITA,1950,5612681700.0
ITA,1951,6569248000.0
ITA,1952,7340150000.0
ITA,1953,7392447500.0
ITA,1954,7689030000.0
ITA,1955,7277359600.0
ITA,1956,8162739000.0
ITA,1957,8139431400.0
ITA,1958,8619618000.0
ITA,1959,8370155500.0
ITA,1960,8529262600.0
ITA,1961,9546931000.0
ITA,1962,11110171000.0
ITA,1963,12082467000.0
ITA,1964,13606984000.0
ITA,1965,14460837000.0
ITA,1966,14921573000.0
ITA,1967,15141706000.0
ITA,1968,15549118000.0
ITA,1969,14814225000.0
ITA,1970,15684286000.0
ITA,1971,17548425000.0
ITA,1972,19339717000.0
ITA,1973,18854672000.0
ITA,1974,18532129000.0
ITA,1975,18056016000.0
ITA,1976,16470023000.0
ITA,1977,17515713000.0
ITA,1978,20023069000.0
ITA,1979,21367214000.0
ITA,1980,22070501000.0
ITA,1981,22336117000.0
ITA,1982,25191700000.0
ITA,1983,25606280000.0
ITA,1984,25983504000.0
ITA,1985,25720744000.0
ITA,1986,30559800000.0
ITA,1987,33170735000.0
ITA,1988,35989000000.0
ITA,1989,36029020000.0
ITA,1990,33947500000.0
ITA,1991,31406551000.0
ITA,1992,35230904000.0
ITA,1993,33529745000.0
ITA,1994,32951378000.0
ITA,1995,32908032000.0
ITA,1996,34647458000.0
ITA,1997,35505930000.0
ITA,1998,34941980000.0
ITA,1999,28416650000.0
ITA,2000,32138650000.0
ITA,2001,35115420000.0
ITA,2002,38565430000.0
ITA,2003,41218454000.0
ITA,2004,46188245000.0
ITA,2005,43549155000.0
ITA,2006,43116330000.0
ITA,2007,45584503000.0
ITA,2008,50808420000.0
ITA,2009,39081900000.0
ITA,2010,34176985000.0
ITA,2011,34016008000.0
ITA,2012,31833050000.0
ITA,2013,30615437000.0
ITA,2014,29139229000.0
ITA,2015,26263134000.0
ITA,2016,27082852000.0
ITA,2017,31698200000.0
ITA,2018,33226938000.0
ITA,2019,36344980000.0
ITA,2020,38705496000.0
ITA,2021,40454836000.0
ITA,2022,42001863000.0
ITA,2023,42953634000.0
JAM,1962,12337006.0
JAM,1963,24424254.0
JAM,1964,30664422.0
JAM,1965,35586256.0
JAM,1966,34247944.0
JAM,1967,35002796.0
JAM,1968,34881520.0
JAM,1969,34017492.0
JAM,1970,37558028.0
JAM,1971,44040844.0
JAM,1972,47743388.0
JAM,1973,60533330.0
JAM,1974,62425164.0
JAM,1975,67565030.0
JAM,1976,80190810.0
JAM,1977,87978980.0
JAM,1978,77033110.0
JAM,1979,70845736.0
JAM,1980,70089624.0
JAM,1981,78001210.0
JAM,1982,91603670.0
JAM,1983,79293050.0
JAM,1984,58440524.0
JAM,1985,51253256.0
JAM,1986,55410268.0
JAM,1987,55525268.0
JAM,1988,60226452.0
JAM,1989,59910496.0
JAM,1990,59204350.0
JAM,1991,51818268.0
JAM,1992,54519692.0
JAM,1993,62001892.0
JAM,1994,59645304.0
JAM,1995,57878644.0
JAM,1996,60075664.0
JAM,1997,72562800.0
JAM,1998,75735320.0
JAM,1999,77142530.0
JAM,2000,74242830.0
JAM,2001,74237120.0
JAM,2002,82397410.0
JAM,2003,77175450.0
JAM,2004,80757000.0
JAM,2005,76447480.0
JAM,2006,87722600.0
JAM,2007,114230050.0
JAM,2008,118920344.0
JAM,2009,106918584.0
JAM,2010,125290504.0
JAM,2011,150491820.0
JAM,2012,157903840.0
JAM,2013,148104860.0
JAM,2014,142793120.0
JAM,2015,141111730.0
JAM,2016,152725710.0
JAM,2017,194022130.0
JAM,2018,253975000.0
JAM,2019,314251940.0
JAM,2020,295373920.0
JAM,2021,282568700.0
JAM,2022,282698980.0
JAM,2023,288827500.0
JPN,1860,70280790.0
JPN,1861,58608476.0
JPN,1862,57525492.0
JPN,1863,52254124.0
JPN,1864,55460170.0
JPN,1865,38774668.0
JPN,1866,44668350.0
JPN,1867,49327350.0
JPN,1868,79293210.0
JPN,1869,68804140.0
JPN,1870,60818690.0
JPN,1871,85031840.0
JPN,1872,134015810.0
JPN,1873,180076980.0
JPN,1874,198407980.0
JPN,1875,209291740.0
JPN,1876,226898700.0
JPN,1877,146607070.0
JPN,1878,179402510.0
JPN,1879,186837820.0
JPN,1880,180636160.0
JPN,1881,191004720.0
JPN,1882,205438820.0
JPN,1883,229000670.0
JPN,1884,258638500.0
JPN,1885,260082340.0
JPN,1886,345778340.0
JPN,1887,332784540.0
JPN,1888,383191300.0
JPN,1889,401058800.0
JPN,1890,463360670.0
JPN,1891,390313860.0
JPN,1892,362585000.0
JPN,1893,328190500.0
JPN,1894,1372189000.0
JPN,1895,1286578300.0
JPN,1896,1276522800.0
JPN,1897,1376555600.0
JPN,1898,1489589800.0
JPN,1899,1479788000.0
JPN,1900,1463680800.0
JPN,1901,1363098100.0
JPN,1902,1375792800.0
JPN,1903,1610572900.0
JPN,1904,6088531500.0
JPN,1905,5073746400.0
JPN,1906,4298676000.0
JPN,1907,3194769700.0
JPN,1908,2699494100.0
JPN,1909,2714244400.0
JPN,1910,2494716200.0
JPN,1911,2547596800.0
JPN,1912,2258199300.0
JPN,1913,2607415800.0
JPN,1914,1855162500.0
JPN,1915,1938947800.0
JPN,1916,2143912300.0
JPN,1917,2851732700.0
JPN,1918,5612484000.0
JPN,1919,5225363000.0
JPN,1920,4377953000.0
JPN,1921,4772362000.0
JPN,1922,4431597000.0
JPN,1923,3583540500.0
JPN,1924,3010913800.0
JPN,1925,2968905200.0
JPN,1926,2996764000.0
JPN,1927,3122442800.0
JPN,1928,3219984000.0
JPN,1929,3300276200.0
JPN,1930,3381002500.0
JPN,1931,2454210000.0
JPN,1932,2167761700.0
JPN,1933,3106799900.0
JPN,1934,4417932300.0
JPN,1935,4566205400.0
JPN,1936,4816932400.0
JPN,1937,10170952000.0
JPN,1938,18239625000.0
JPN,1939,18887170000.0
JPN,1940,21828040000.0
JPN,1941,32694061000.0
JPN,1942,44144150000.0
JPN,1943,62467244000.0
JPN,1944,147690270000.0
JPN,1945,17595687000.0
JPN,1952,4351573500.0
JPN,1953,4168149000.0
JPN,1954,4305977300.0
JPN,1955,3926886400.0
JPN,1956,4102718700.0
JPN,1957,4096850200.0
JPN,1958,4111078100.0
JPN,1959,3750269700.0
JPN,1960,3726710500.0
JPN,1961,4227257900.0
JPN,1962,4790614000.0
JPN,1963,5155735600.0
JPN,1964,5666309600.0
JPN,1965,6554068500.0
JPN,1966,6964705300.0
JPN,1967,7983144000.0
JPN,1968,8916586000.0
JPN,1969,10139117000.0
JPN,1970,11012019000.0
JPN,1971,13411369000.0
JPN,1972,15643936000.0
JPN,1973,16641545000.0
JPN,1974,17304418000.0
JPN,1975,18378895000.0
JPN,1976,18707160000.0
JPN,1977,20864133000.0
JPN,1978,24903062000.0
JPN,1979,28165403000.0
JPN,1980,24873814000.0
JPN,1981,26403285000.0
JPN,1982,28218282000.0
JPN,1983,28623327000.0
JPN,1984,34632126000.0
JPN,1985,38056930000.0
JPN,1986,46151733000.0
JPN,1987,52314610000.0
JPN,1988,52702470000.0
JPN,1989,53983887000.0
JPN,1990,53825700000.0
JPN,1991,54569783000.0
JPN,1992,66758803000.0
JPN,1993,68297910000.0
JPN,1994,70899340000.0
JPN,1995,73471480000.0
JPN,1996,68732980000.0
JPN,1997,68237330000.0
JPN,1998,61629534000.0
JPN,1999,63134100000.0
JPN,2000,64469066000.0
JPN,2001,63272063000.0
JPN,2002,63141130000.0
JPN,2003,62299120000.0
JPN,2004,62001545000.0
JPN,2005,56153248000.0
JPN,2006,53687730000.0
JPN,2007,55540707000.0
JPN,2008,54662517000.0
JPN,2009,60652257000.0
JPN,2010,61654160000.0
JPN,2011,65366980000.0
JPN,2012,65080267000.0
JPN,2013,60494740000.0
JPN,2014,53165350000.0
JPN,2015,50511610000.0
JPN,2016,52992926000.0
JPN,2017,58487693000.0
JPN,2018,56479300000.0
JPN,2019,61917004000.0
JPN,2020,60592833000.0
JPN,2021,61105947000.0
JPN,2022,59649300000.0
JPN,2023,59509342000.0
JEY,2023,
JOR,1946,80682264.0
JOR,1947,66314484.0
JOR,1948,86062770.0
JOR,1949,119892050.0
JOR,1950,107071970.0
JOR,1951,194935040.0
JOR,1952,239430160.0
JOR,1953,258637260.0
JOR,1954,276859520.0
JOR,1955,283769180.0
JOR,1956,335597950.0
JOR,1957,354424260.0
JOR,1958,383287140.0
JOR,1959,408740640.0
JOR,1960,399816320.0
JOR,1961,421937100.0
JOR,1962,436307900.0
JOR,1963,450925220.0
JOR,1964,448547300.0
JOR,1965,477103420.0
JOR,1966,471800700.0
JOR,1967,498970500.0
JOR,1968,741566000.0
JOR,1969,788282400.0
JOR,1970,622321660.0
JOR,1971,610148100.0
JOR,1972,706921100.0
JOR,1973,733562100.0
JOR,1974,710204350.0
JOR,1975,671978600.0
JOR,1976,831686300.0
JOR,1977,899168000.0
JOR,1978,1070186900.0
JOR,1979,1365036700.0
JOR,1980,1284150400.0
JOR,1981,1185984900.0
JOR,1982,1258492800.0
JOR,1983,1214872300.0
JOR,1984,1199791100.0
JOR,1985,1246622800.0
JOR,1986,1367443100.0
JOR,1987,1289280900.0
JOR,1988,1175966500.0
JOR,1989,963506500.0
JOR,1990,904402500.0
JOR,1991,872598800.0
JOR,1992,833179140.0
JOR,1993,778411700.0
JOR,1994,748958300.0
JOR,1995,712190200.0
JOR,1996,770262800.0
JOR,1997,814212700.0
JOR,1998,875385900.0
JOR,1999,964664900.0
JOR,2000,1052623800.0
JOR,2001,1097801000.0
JOR,2002,1113394000.0
JOR,2003,1218094500.0
JOR,2004,1249239400.0
JOR,2005,1247242200.0
JOR,2006,1356369700.0
JOR,2007,1843572900.0
JOR,2008,2106751200.0
JOR,2009,1917286800.0
JOR,2010,1757827000.0
JOR,2011,1766036500.0
JOR,2012,1759971600.0
JOR,2013,1550667900.0
JOR,2014,1582401000.0
JOR,2015,1748014300.0
JOR,2016,1777740400.0
JOR,2017,2159827700.0
JOR,2018,2164034300.0
JOR,2019,2381238800.0
JOR,2020,2588340200.0
JOR,2021,2690349800.0
JOR,2022,2770910500.0
JOR,2023,2934577400.0
KAZ,1991,987099970.0
KAZ,1992,1311276000.0
KAZ,1993,888345600.0
KAZ,1994,572182140.0
KAZ,1995,520255970.0
KAZ,1996,597745200.0
KAZ,1997,577927550.0
KAZ,1998,549731700.0
KAZ,1999,522264100.0
KAZ,2000,729002200.0
KAZ,2001,1190472700.0
KAZ,2002,1496932600.0
KAZ,2003,1549696800.0
KAZ,2004,1424606700.0
KAZ,2005,1071990600.0
KAZ,2006,1086846000.0
KAZ,2007,1440739500.0
KAZ,2008,1793854100.0
KAZ,2009,1711205500.0
KAZ,2010,1786284000.0
KAZ,2011,2025070800.0
KAZ,2012,2360120600.0
KAZ,2013,2493329700.0
KAZ,2014,2178841300.0
KAZ,2015,2051303400.0
KAZ,2016,1598021600.0
KAZ,2017,1681022500.0
KAZ,2018,1813589400.0
KAZ,2019,2044255600.0
KAZ,2020,1909156700.0
KAZ,2021,1805093200.0
KAZ,2022,1611288300.0
KAZ,2023,1568865000.0
KEN,1963,27127410.0
KEN,1964,47832450.0
KEN,1965,69288970.0
KEN,1966,85152020.0
KEN,1967,102787510.0
KEN,1968,110289650.0
KEN,1969,102059224.0
KEN,1970,105359896.0
KEN,1971,118089320.0
KEN,1972,143312290.0
KEN,1973,166767790.0
KEN,1974,176730220.0
KEN,1975,193412670.0
KEN,1976,221945780.0
KEN,1977,359269000.0
KEN,1978,376689800.0
KEN,1979,676128000.0
KEN,1980,617055700.0
KEN,1981,508285280.0
KEN,1982,529524030.0
KEN,1983,424508350.0
KEN,1984,408944800.0
KEN,1985,384615780.0
KEN,1986,362810600.0
KEN,1987,386064320.0
KEN,1988,424774900.0
KEN,1989,414686940.0
KEN,1990,386888700.0
KEN,1991,374378430.0
KEN,1992,362395460.0
KEN,1993,319876830.0
KEN,1994,310169730.0
KEN,1995,331716380.0
KEN,1996,363933730.0
KEN,1997,393741200.0
KEN,1998,421189600.0
KEN,1999,410335000.0
KEN,2000,410082660.0
KEN,2001,416137540.0
KEN,2002,378175420.0
KEN,2003,374963420.0
KEN,2004,415262660.0
KEN,2005,506701570.0
KEN,2006,550626200.0
KEN,2007,755261500.0
KEN,2008,845802700.0
KEN,2009,748988740.0
KEN,2010,798677600.0
KEN,2011,822832800.0
KEN,2012,983581400.0
KEN,2013,1082517400.0
KEN,2014,1147022800.0
KEN,2015,1153299200.0
KEN,2016,1300084400.0
KEN,2017,1415078800.0
KEN,2018,1467678700.0
KEN,2019,1495638300.0
KEN,2020,1422904700.0
KEN,2021,1447148500.0
KEN,2022,1326274600.0
KEN,2023,1363636400.0
KIR,2023,
KWT,1961,106288060.0
KWT,1962,126733064.0
KWT,1963,160524830.0
KWT,1964,190342140.0
KWT,1965,227532670.0
KWT,1966,282312580.0
KWT,1967,505681470.0
KWT,1968,661556030.0
KWT,1969,791009100.0
KWT,1970,746413700.0
KWT,1971,882471000.0
KWT,1972,1128366700.0
KWT,1973,1087882800.0
KWT,1974,1763226100.0
KWT,1975,2089747600.0
KWT,1976,2690557200.0
KWT,1977,3044337700.0
KWT,1978,2969522700.0
KWT,1979,3070398700.0
KWT,1980,2947776000.0
KWT,1981,3100221700.0
KWT,1982,3006126600.0
KWT,1983,3157940500.0
KWT,1984,3377304000.0
KWT,1985,3392509700.0
KWT,1986,3030332700.0
KWT,1987,2934690000.0
KWT,1988,2917802800.0
KWT,1989,3469990700.0
KWT,1990,18249368000.0
KWT,1991,22959411000.0
KWT,1992,21843888000.0
KWT,1993,7564058000.0
KWT,1994,6312543700.0
KWT,1995,6197122000.0
KWT,1996,5969101000.0
KWT,1997,5463947300.0
KWT,1998,5104587000.0
KWT,1999,4901114000.0
KWT,2000,5225554000.0
KWT,2001,5507107000.0
KWT,2002,5271342600.0
KWT,2003,5547467000.0
KWT,2004,5496489000.0
KWT,2005,5353363000.0
KWT,2006,5284173000.0
KWT,2007,5652570000.0
KWT,2008,6522946000.0
KWT,2009,5605924000.0
KWT,2010,5594364400.0
KWT,2011,5727512000.0
KWT,2012,5652345000.0
KWT,2013,5553234400.0
KWT,2014,5884316000.0
KWT,2015,6107904500.0
KWT,2016,7060176400.0
KWT,2017,7500263400.0
KWT,2018,8176063000.0
KWT,2019,9378289000.0
KWT,2020,9681180000.0
KWT,2021,9704215000.0
KWT,2022,9967014000.0
KWT,2023,10091476000.0
KGZ,1991,69803896.0
KGZ,1992,78419140.0
KGZ,1993,79853980.0
KGZ,1994,60660860.0
KGZ,1995,67181416.0
KGZ,1996,66334892.0
KGZ,1997,74232980.0
KGZ,1998,71749384.0
KGZ,1999,72378280.0
KGZ,2000,127253690.0
KGZ,2001,168067840.0
KGZ,2002,195080480.0
KGZ,2003,202702220.0
KGZ,2004,171429710.0
KGZ,2005,78233700.0
KGZ,2006,56876096.0
KGZ,2007,56710340.0
KGZ,2008,60643172.0
KGZ,2009,56738300.0
KGZ,2010,48058780.0
KGZ,2011,96311870.0
KGZ,2012,115051464.0
KGZ,2013,123621490.0
KGZ,2014,117952890.0
KGZ,2015,117536940.0
KGZ,2016,132315050.0
KGZ,2017,153157280.0
KGZ,2018,163729310.0
KGZ,2019,188521340.0
KGZ,2020,218684270.0
KGZ,2021,299303230.0
KGZ,2022,372908380.0
KGZ,2023,434104500.0
LAO,1954,3267267.0
LAO,1955,1253097.1
LAO,1956,1111406.5
LAO,1957,887492.06
LAO,1958,730708.75
LAO,1959,675534.1
LAO,1960,131769240.0
LAO,1961,63869850.0
LAO,1962,125721330.0
LAO,1963,175635870.0
LAO,1964,124283630.0
LAO,1965,187765180.0
LAO,1966,170484900.0
LAO,1967,173301810.0
LAO,1968,156303680.0
LAO,1969,149096510.0
LAO,1970,138666220.0
LAO,1971,117324950.0
LAO,1972,99024050.0
LAO,1973,84878940.0
LAO,1974,79212664.0
LAO,1975,70510560.0
LAO,1976,95894456.0
LAO,1977,121693416.0
LAO,1978,99925640.0
LAO,1979,96288490.0
LAO,1980,75321660.0
LAO,1981,76164820.0
LAO,1982,86986376.0
LAO,1983,99757310.0
LAO,1984,118906010.0
LAO,1985,122275420.0
LAO,1986,117356860.0
LAO,1987,117803960.0
LAO,1988,105497890.0
LAO,1989,95391864.0
LAO,1990,133660690.0
LAO,1991,163106500.0
LAO,1992,205802780.0
LAO,1993,187258910.0
LAO,1994,165800240.0
LAO,1995,148081680.0
LAO,1996,122858480.0
LAO,1997,101745250.0
LAO,1998,58914220.0
LAO,1999,36708980.0
LAO,2000,28951106.0
LAO,2001,24530818.0
LAO,2002,20316206.0
LAO,2003,21591752.0
LAO,2004,18994272.0
LAO,2005,17000310.0
LAO,2006,17783348.0
LAO,2007,18984754.0
LAO,2008,19630892.0
LAO,2009,17867168.0
LAO,2010,19432882.0
LAO,2011,21373692.0
LAO,2012,23560268.0
LAO,2013,25061674.0
LAO,2014,27389720.0
LAO,2015,27300250.0
LAO,2016,28111122.0
LAO,2023,
LVA,1918,76567100.0
LVA,1919,56766324.0
LVA,1920,42159980.0
LVA,1921,55279096.0
LVA,1922,63062268.0
LVA,1923,72859930.0
LVA,1924,81960840.0
LVA,1925,94660650.0
LVA,1926,102074960.0
LVA,1927,110018460.0
LVA,1928,106270610.0
LVA,1929,109155600.0
LVA,1930,107060110.0
LVA,1931,100278990.0
LVA,1932,95421784.0
LVA,1933,101732880.0
LVA,1934,139559380.0
LVA,1935,159382480.0
LVA,1936,151002130.0
LVA,1937,149409800.0
LVA,1938,166868460.0
LVA,1939,181926700.0
LVA,1940,236602420.0
LVA,1991,46010200.0
LVA,1992,89355640.0
LVA,1993,90654550.0
LVA,1994,93442480.0
LVA,1995,121020664.0
LVA,1996,128686310.0
LVA,1997,120463250.0
LVA,1998,91535096.0
LVA,1999,100133840.0
LVA,2000,119000710.0
LVA,2001,144885860.0
LVA,2002,197915410.0
LVA,2003,264129360.0
LVA,2004,283655460.0
LVA,2005,313407900.0
LVA,2006,420455780.0
LVA,2007,535781980.0
LVA,2008,580435500.0
LVA,2009,426217700.0
LVA,2010,347225600.0
LVA,2011,338431780.0
LVA,2012,300515300.0
LVA,2013,299505300.0
LVA,2014,333510880.0
LVA,2015,361701220.0
LVA,2016,487628640.0
LVA,2017,624756500.0
LVA,2018,824551360.0
LVA,2019,895675200.0
LVA,2020,957559900.0
LVA,2021,1033868700.0
LVA,2022,1025311900.0
LVA,2023,1187545500.0
LBN,1946,59998220.0
LBN,1947,45924132.0
LBN,1948,62402280.0
LBN,1949,78825340.0
LBN,1950,70774344.0
LBN,1951,77348920.0
LBN,1952,83762350.0
LBN,1953,90543680.0
LBN,1954,95165144.0
LBN,1955,103594630.0
LBN,1956,133875990.0
LBN,1957,139753390.0
LBN,1958,163952560.0
LBN,1959,154388180.0
LBN,1960,164121680.0
LBN,1961,196771570.0
LBN,1962,242858670.0
LBN,1963,225850900.0
LBN,1964,227742800.0
LBN,1965,246404300.0
LBN,1966,275675800.0
LBN,1967,302923650.0
LBN,1968,302549820.0
LBN,1969,289533020.0
LBN,1970,301740770.0
LBN,1971,291367500.0
LBN,1972,346259550.0
LBN,1973,387353060.0
LBN,1974,503405470.0
LBN,1975,506928930.0
LBN,1976,452777280.0
LBN,1977,387325100.0
LBN,1978,578344000.0
LBN,1979,772250000.0
LBN,1980,788789950.0
LBN,1981,672076100.0
LBN,1982,621359040.0
LBN,1983,931401700.0
LBN,1984,603428000.0
LBN,1985,392369760.0
LBN,1986,281072300.0
LBN,1987,150387920.0
LBN,1988,104482650.0
LBN,1989,101946460.0
LBN,1990,266043790.0
LBN,1991,304740060.0
LBN,1992,447017500.0
LBN,1993,585730940.0
LBN,1994,747082500.0
LBN,1995,913164800.0
LBN,1996,940013200.0
LBN,1997,1037602900.0
LBN,1998,1011211970.0
LBN,1999,1045214460.0
LBN,2000,1077817500.0
LBN,2001,1029142460.0
LBN,2002,929662660.0
LBN,2003,874339900.0
LBN,2004,923453200.0
LBN,2005,893741760.0
LBN,2006,943066430.0
LBN,2007,1102708700.0
LBN,2008,1335515000.0
LBN,2009,1612269000.0
LBN,2010,1704601900.0
LBN,2011,1665144200.0
LBN,2012,1759503400.0
LBN,2013,1811129600.0
LBN,2014,1962008800.0
LBN,2015,2091680100.0
LBN,2016,2193488000.0
LBN,2017,2431646500.0
LBN,2018,2422446600.0
LBN,2019,2100077800.0
LBN,2020,1122325400.0
LBN,2021,412822560.0
LBN,2022,337967230.0
LBN,2023,333687400.0
LSO,1966,13332762.0
LSO,1967,13090371.0
LSO,1968,12107968.0
LSO,1969,11846732.0
LSO,1970,11278057.0
LSO,1971,10766880.0
LSO,1972,10196746.0
LSO,1973,9288258.0
LSO,1974,8439844.0
LSO,1975,7836024.0
LSO,1976,7109150.0
LSO,1977,7085889.0
LSO,1978,6941584.0
LSO,1979,14437777.0
LSO,1980,19327994.0
LSO,1981,24233004.0
LSO,1982,29834040.0
LSO,1983,43531756.0
LSO,1984,58213720.0
LSO,1985,43107516.0
LSO,1986,49824536.0
LSO,1987,39495570.0
LSO,1988,39225744.0
LSO,1989,52206250.0
LSO,1990,56289916.0
LSO,1991,44706356.0
LSO,1992,48807210.0
LSO,1993,41059184.0
LSO,1994,42370720.0
LSO,1995,45948124.0
LSO,1996,46095150.0
LSO,1997,46325852.0
LSO,1998,50097370.0
LSO,1999,49687090.0
LSO,2000,44352850.0
LSO,2001,36693080.0
LSO,2002,33610720.0
LSO,2003,38697172.0
LSO,2004,44035876.0
LSO,2005,44777252.0
LSO,2006,45924576.0
LSO,2007,46683336.0
LSO,2008,45574348.0
LSO,2009,57086680.0
LSO,2010,63578924.0
LSO,2011,63971210.0
LSO,2012,64833130.0
LSO,2013,59399480.0
LSO,2014,59835188.0
LSO,2015,53119160.0
LSO,2016,51292220.0
LSO,2017,60970890.0
LSO,2018,57011324.0
LSO,2019,57587216.0
LSO,2020,49985200.0
LSO,2021,47849760.0
LSO,2022,44422652.0
LSO,2023,45400772.0
LBR,1920,1810807.9
LBR,1921,1796733.1
LBR,1922,1715686.2
LBR,1923,1693693.1
LBR,1924,1621272.8
LBR,1925,1551951.9
LBR,1926,1595611.9
LBR,1927,1671976.5
LBR,1928,1591027.4
LBR,1929,1492957.1
LBR,1930,1363176.4
LBR,1931,1185985.8
LBR,1932,1029017.3
LBR,1933,842657.25
LBR,1934,1079725.6
LBR,1935,1099467.6
LBR,1936,1158983.0
LBR,1937,1239213.5
LBR,1938,1309887.2
LBR,1939,1517011.0
LBR,1940,1584530.2
LBR,1941,1701986.5
LBR,1942,1958154.2
LBR,1943,2222487.2
LBR,1944,2769139.2
LBR,1945,3363857.8
LBR,1946,3092341.8
LBR,1947,2992208.5
LBR,1948,2959552.8
LBR,1949,3816739.0
LBR,1950,4158178.2
LBR,1951,4836978.5
LBR,1952,5873355.5
LBR,1953,6667163.0
LBR,1954,7479695.0
LBR,1955,8441652.0
LBR,1956,10296124.0
LBR,1957,11484872.0
LBR,1958,11712752.0
LBR,1959,10329172.0
LBR,1960,11394703.0
LBR,1961,19685486.0
LBR,1962,22519940.0
LBR,1963,22188150.0
LBR,1964,19900396.0
LBR,1965,19808160.0
LBR,1966,18441176.0
LBR,1967,19532794.0
LBR,1968,19413018.0
LBR,1969,21156966.0
LBR,1970,22801576.0
LBR,1971,25482280.0
LBR,1972,22189858.0
LBR,1973,18524326.0
LBR,1974,16939580.0
LBR,1975,17925234.0
LBR,1976,20397794.0
LBR,1977,23504508.0
LBR,1978,25580890.0
LBR,1979,31445644.0
LBR,1980,47558510.0
LBR,1981,73892880.0
LBR,1982,81535590.0
LBR,1983,63505348.0
LBR,1984,64270400.0
LBR,1985,64410050.0
LBR,1986,79239500.0
LBR,1987,77665416.0
LBR,1988,75262750.0
LBR,1989,62931884.0
LBR,1990,53275996.0
LBR,1991,55558548.0
LBR,1992,35831484.0
LBR,1993,30990528.0
LBR,1994,58565480.0
LBR,1995,62072692.0
LBR,1996,62555260.0
LBR,1997,63491340.0
LBR,1998,61958704.0
LBR,1999,47030284.0
LBR,2000,44544116.0
LBR,2001,44735870.0
LBR,2002,4308301.5
LBR,2003,3639517.5
LBR,2004,4048856.2
LBR,2005,7143671.0
LBR,2006,7275046.0
LBR,2007,7211981.5
LBR,2008,8676482.0
LBR,2009,10923176.0
LBR,2010,12859001.0
LBR,2011,17342432.0
LBR,2012,22883806.0
LBR,2013,24558848.0
LBR,2014,23561040.0
LBR,2015,19941478.0
LBR,2016,17375514.0
LBR,2017,18193174.0
LBR,2018,17829592.0
LBR,2019,19426720.0
LBR,2020,19837468.0
LBR,2021,29326930.0
LBR,2022,35154972.0
LBR,2023,39610004.0
LBY,1951,33152180.0
LBY,1952,34687068.0
LBY,1953,34494588.0
LBY,1954,34566356.0
LBY,1955,32606594.0
LBY,1956,37530616.0
LBY,1957,36318020.0
LBY,1958,35266584.0
LBY,1959,34878548.0
LBY,1960,36030360.0
LBY,1961,54556876.0
LBY,1962,93367736.0
LBY,1963,109278930.0
LBY,1964,134320000.0
LBY,1965,179910990.0
LBY,1966,230171360.0
LBY,1967,279928600.0
LBY,1968,361472030.0
LBY,1969,480819200.0
LBY,1970,727866100.0
LBY,1971,894407230.0
LBY,1972,886856640.0
LBY,1973,1085835600.0
LBY,1974,1406004700.0
LBY,1975,1116022400.0
LBY,1976,1406373200.0
LBY,1977,1806595000.0
LBY,1978,2426874000.0
LBY,1979,3689047800.0
LBY,1980,3400938200.0
LBY,1981,2623714800.0
LBY,1982,3796069600.0
LBY,1983,8006697500.0
LBY,1984,8621351000.0
LBY,1985,4726872000.0
LBY,1986,2762147800.0
LBY,1987,3672984300.0
LBY,1988,3458323000.0
LBY,1989,3689435600.0
LBY,1990,3666454500.0
LBY,1991,4011811800.0
LBY,1992,3782877000.0
LBY,1993,3084043300.0
LBY,1994,2544853000.0
LBY,1995,2318978300.0
LBY,1996,2003551700.0
LBY,1997,1907401900.0
LBY,1998,1933809400.0
LBY,1999,1676356700.0
LBY,2000,1441859100.0
LBY,2001,1107411000.0
LBY,2002,850041600.0
LBY,2003,812911600.0
LBY,2004,928157440.0
LBY,2005,895836300.0
LBY,2006,835360500.0
LBY,2007,934452600.0
LBY,2008,1303274100.0
LBY,2009,1968763800.0
LBY,2010,2809181200.0
LBY,2011,3136280600.0
LBY,2012,3631212800.0
LBY,2013,4548141000.0
LBY,2014,4551889400.0
LBY,2015,4694403000.0
LBY,2016,4671158300.0
LBY,2023,
LIE,2023,
LTU,1918,114656650.0
LTU,1919,86667560.0
LTU,1920,59689920.0
LTU,1921,69305160.0
LTU,1922,73351860.0
LTU,1923,72799150.0
LTU,1924,64716730.0
LTU,1925,65826036.0
LTU,1926,63518492.0
LTU,1927,62112936.0
LTU,1928,68569840.0
LTU,1929,73700280.0
LTU,1930,77698420.0
LTU,1931,82263464.0
LTU,1932,87077870.0
LTU,1933,92658900.0
LTU,1934,136632910.0
LTU,1935,176233550.0
LTU,1936,205480530.0
LTU,1937,212418720.0
LTU,1938,235742910.0
LTU,1939,240187440.0
LTU,1940,307102700.0
LTU,1991,65763810.0
LTU,1992,124597360.0
